"appName","fileId","subId","subId2","resultType","name"
"Tomcat8","365","505","1","Object","object"
"Tomcat8","365","506","0","String","name"
"Tomcat8","365","508","0","String","servletName"
"Tomcat8","365","508","1","String","className"
"Tomcat8","365","509","0","String","servletName"
"Tomcat8","365","509","1","Servlet","servlet"
"Tomcat8","365","510","0","String","servletName"
"Tomcat8","365","510","1","Class","servletClass"
"Tomcat8","365","511","0","String","jspName"
"Tomcat8","365","511","1","String","jspFile"
"Tomcat8","365","512","0","Class","c"
"Tomcat8","365","513","0","String","servletName"
"Tomcat8","365","515","0","String","filterName"
"Tomcat8","365","515","1","String","className"
"Tomcat8","365","516","0","String","filterName"
"Tomcat8","365","516","1","Filter","filter"
"Tomcat8","365","517","0","String","filterName"
"Tomcat8","365","517","1","Class","filterClass"
"Tomcat8","365","518","0","Class","c"
"Tomcat8","365","519","0","String","filterName"
"Tomcat8","365","522","0","Set","sessionTrackingModes"
"Tomcat8","365","525","0","String","className"
"Tomcat8","365","526","0","T","t"
"Tomcat8","365","527","0","Class","listenerClass"
"Tomcat8","365","528","0","Class","c"
"Tomcat8","365","531","0","String","roleNames"
"Tomcat8","365","534","0","int","sessionTimeout"
"Tomcat8","365","536","0","String","encoding"
"Tomcat8","365","538","0","String","encoding"
"Tomcat8","366","4","0","Request","request"
"Tomcat8","366","4","1","Response","response"
"Tomcat8","367","10","0","String","host"
"Tomcat8","367","11","0","String","routeId"
"Tomcat8","367","14","0","Service","service"
"Tomcat8","367","15","0","Container","child"
"Tomcat8","367","16","0","Container","container"
"Tomcat8","367","19","0","Request","request"
"Tomcat8","367","19","1","Response","response"
"Tomcat8","367","19","2","long","time"
"Tomcat8","367","19","3","boolean","useDefault"
"Tomcat8","367","27","0","Request","request"
"Tomcat8","367","27","1","Response","response"
"Tomcat8","367","27","2","long","time"
"Tomcat8","367","28","0","boolean","requestAttributesEnabled"
"Tomcat8","367","34","0","StandardEngine","engine"
"Tomcat8","367","34","1","Host","host"
"Tomcat8","367","34","2","Context","context"
"Tomcat8","367","37","0","LifecycleEvent","event"
"Tomcat8","367","38","0","PropertyChangeEvent","evt"
"Tomcat8","367","39","0","ContainerEvent","event"
"Tomcat8","368","3","0","Request","request"
"Tomcat8","368","3","1","Response","response"
"Tomcat8","369","27","0","boolean","undeployOldVersions"
"Tomcat8","369","31","0","String","appBase"
"Tomcat8","369","34","0","String","legacyAppBase"
"Tomcat8","369","36","0","String","xmlBase"
"Tomcat8","369","39","0","boolean","createDirs"
"Tomcat8","369","41","0","boolean","autoDeploy"
"Tomcat8","369","43","0","String","configClass"
"Tomcat8","369","45","0","String","contextClass"
"Tomcat8","369","47","0","boolean","deployOnStartup"
"Tomcat8","369","49","0","boolean","deployXML"
"Tomcat8","369","51","0","boolean","copyXML"
"Tomcat8","369","53","0","String","errorReportValveClass"
"Tomcat8","369","55","0","String","name"
"Tomcat8","369","57","0","boolean","unpackWARs"
"Tomcat8","369","59","0","String","workDir"
"Tomcat8","369","62","0","String","deployIgnore"
"Tomcat8","369","64","0","boolean","failCtxIfServletStartFails"
"Tomcat8","369","65","0","String","alias"
"Tomcat8","369","66","0","Container","child"
"Tomcat8","369","70","0","String","alias"
"Tomcat8","369","75","0","LifecycleEvent","event"
"Tomcat8","370","6","0","Request","request"
"Tomcat8","370","6","1","Response","response"
"Tomcat8","370","7","0","Request","request"
"Tomcat8","370","7","1","Response","response"
"Tomcat8","370","8","0","Request","request"
"Tomcat8","370","8","1","Response","response"
"Tomcat8","370","8","2","Throwable","throwable"
"Tomcat8","370","9","0","Request","request"
"Tomcat8","370","9","1","Response","response"
"Tomcat8","370","9","2","ErrorPage","errorPage"
"Tomcat8","371","5","0","Container","container"
"Tomcat8","371","10","0","Set","result"
"Tomcat8","371","12","0","Container","container"
"Tomcat8","371","19","0","Valve","valve"
"Tomcat8","371","20","0","Valve","valve"
"Tomcat8","371","23","0","Valve","valve"
"Tomcat8","372","33","0","javax.naming.Context","globalNamingContext"
"Tomcat8","372","35","0","NamingResourcesImpl","globalNamingResources"
"Tomcat8","372","40","0","int","port"
"Tomcat8","372","42","0","int","portOffset"
"Tomcat8","372","45","0","String","address"
"Tomcat8","372","47","0","String","shutdown"
"Tomcat8","372","49","0","Catalina","catalina"
"Tomcat8","372","51","0","int","utilityThreads"
"Tomcat8","372","52","0","int","utilityThreads"
"Tomcat8","372","53","0","int","threads"
"Tomcat8","372","55","0","boolean","utilityThreadsAsDaemon"
"Tomcat8","372","57","0","int","periodicEventDelay"
"Tomcat8","372","58","0","Service","service"
"Tomcat8","372","61","0","String","name"
"Tomcat8","372","64","0","Service","service"
"Tomcat8","372","66","0","File","catalinaBase"
"Tomcat8","372","68","0","File","catalinaHome"
"Tomcat8","372","69","0","PropertyChangeListener","listener"
"Tomcat8","372","70","0","PropertyChangeListener","listener"
"Tomcat8","372","73","0","Context","context"
"Tomcat8","372","81","0","ClassLoader","parent"
"Tomcat8","373","16","0","long","gracefulStopAwaitMillis"
"Tomcat8","373","19","0","Engine","engine"
"Tomcat8","373","21","0","String","name"
"Tomcat8","373","23","0","Server","server"
"Tomcat8","373","24","0","Connector","connector"
"Tomcat8","373","26","0","PropertyChangeListener","listener"
"Tomcat8","373","28","0","Connector","connector"
"Tomcat8","373","29","0","PropertyChangeListener","listener"
"Tomcat8","373","31","0","Executor","ex"
"Tomcat8","373","33","0","String","executorName"
"Tomcat8","373","34","0","Executor","ex"
"Tomcat8","373","40","0","ClassLoader","parent"
"Tomcat8","374","20","0","Runnable","command"
"Tomcat8","374","30","0","int","threadPriority"
"Tomcat8","374","31","0","boolean","daemon"
"Tomcat8","374","32","0","String","namePrefix"
"Tomcat8","374","33","0","int","maxIdleTime"
"Tomcat8","374","34","0","int","maxThreads"
"Tomcat8","374","35","0","int","minSpareThreads"
"Tomcat8","374","36","0","boolean","prestartminSpareThreads"
"Tomcat8","374","37","0","String","name"
"Tomcat8","374","38","0","int","size"
"Tomcat8","374","41","0","long","threadRenewalDelay"
"Tomcat8","374","48","0","int","corePoolSize"
"Tomcat8","374","48","1","int","maximumPoolSize"
"Tomcat8","374","49","0","int","capacity"
"Tomcat8","375","35","0","boolean","overridable"
"Tomcat8","375","37","0","long","available"
"Tomcat8","375","40","0","int","value"
"Tomcat8","375","41","0","String","value"
"Tomcat8","375","43","0","Container","container"
"Tomcat8","375","45","0","String","runAs"
"Tomcat8","375","47","0","String","servletClass"
"Tomcat8","375","48","0","String","name"
"Tomcat8","375","52","0","Servlet","servlet"
"Tomcat8","375","54","0","ServletException","e"
"Tomcat8","375","55","0","Container","child"
"Tomcat8","375","56","0","String","name"
"Tomcat8","375","56","1","String","value"
"Tomcat8","375","57","0","String","mapping"
"Tomcat8","375","58","0","String","name"
"Tomcat8","375","58","1","String","link"
"Tomcat8","375","60","0","Servlet","servlet"
"Tomcat8","375","61","0","String","name"
"Tomcat8","375","64","0","String","name"
"Tomcat8","375","68","0","Servlet","servlet"
"Tomcat8","375","69","0","String","name"
"Tomcat8","375","70","0","String","mapping"
"Tomcat8","375","71","0","String","name"
"Tomcat8","375","72","0","UnavailableException","unavailable"
"Tomcat8","375","74","0","String","name"
"Tomcat8","375","87","0","MultipartConfigElement","multipartConfigElement"
"Tomcat8","375","89","0","boolean","asyncSupported"
"Tomcat8","375","91","0","boolean","enabled"
"Tomcat8","375","92","0","Class","c"
"Tomcat8","375","98","0","NotificationListener","listener"
"Tomcat8","375","98","1","NotificationFilter","filter"
"Tomcat8","375","98","2","Object","object"
"Tomcat8","375","101","0","NotificationListener","listener"
"Tomcat8","375","101","1","NotificationFilter","filter"
"Tomcat8","375","101","2","Object","object"
"Tomcat8","375","102","0","NotificationListener","listener"
"Tomcat8","376","2","0","StandardWrapper","config"
"Tomcat8","376","7","0","String","name"
"Tomcat8","377","9","0","Request","request"
"Tomcat8","377","9","1","Response","response"
"Tomcat8","377","10","0","Request","request"
"Tomcat8","377","10","1","Response","response"
"Tomcat8","377","10","2","Throwable","exception"
"Tomcat8","378","5","0","LifecycleEvent","event"
"Tomcat8","378","6","0","ContainerEvent","event"
"Tomcat8","378","7","0","Context","context"
"Tomcat8","378","8","0","Context","context"
"Tomcat8","379","2","0","String","inputCredentials"
"Tomcat8","379","2","1","String","storedCredentials"
"Tomcat8","379","3","0","String","inputCredentials"
"Tomcat8","380","20","0","Object","container"
"Tomcat8","380","21","0","ContextTransaction","transaction"
"Tomcat8","380","23","0","ContextEjb","ejb"
"Tomcat8","380","24","0","ContextEnvironment","environment"
"Tomcat8","380","26","0","ContextLocalEjb","ejb"
"Tomcat8","380","27","0","MessageDestinationRef","mdr"
"Tomcat8","380","28","0","PropertyChangeListener","listener"
"Tomcat8","380","29","0","ContextResource","resource"
"Tomcat8","380","30","0","ContextResourceEnvRef","resource"
"Tomcat8","380","31","0","ContextResourceLink","resourceLink"
"Tomcat8","380","32","0","ContextService","service"
"Tomcat8","380","33","0","String","name"
"Tomcat8","380","35","0","String","name"
"Tomcat8","380","37","0","String","name"
"Tomcat8","380","39","0","String","name"
"Tomcat8","380","41","0","String","name"
"Tomcat8","380","42","0","String","name"
"Tomcat8","380","45","0","String","name"
"Tomcat8","380","47","0","String","name"
"Tomcat8","380","49","0","String","name"
"Tomcat8","380","50","0","String","name"
"Tomcat8","380","51","0","String","name"
"Tomcat8","380","52","0","String","name"
"Tomcat8","380","53","0","PropertyChangeListener","listener"
"Tomcat8","380","54","0","String","name"
"Tomcat8","380","55","0","String","name"
"Tomcat8","380","56","0","String","name"
"Tomcat8","380","57","0","String","name"
"Tomcat8","380","62","0","Object","resource"
"Tomcat8","380","62","1","String","name"
"Tomcat8","380","62","2","String","closeMethod"
"Tomcat8","380","66","0","ResourceBase","resource"
"Tomcat8","380","67","0","Context","context"
"Tomcat8","380","67","1","ResourceBase","resource"
"Tomcat8","380","67","2","Class","typeClass"
"Tomcat8","380","68","0","Class","clazz"
"Tomcat8","380","68","1","String","name"
"Tomcat8","380","69","0","Class","clazz"
"Tomcat8","380","69","1","String","name"
"Tomcat8","382","3","0","String","defaultHost"
"Tomcat8","382","5","0","String","jvmRouteId"
"Tomcat8","382","7","0","Service","service"
"Tomcat8","384","5","0","String","encoding"
"Tomcat8","384","7","0","FilterConfig","filterConfig"
"Tomcat8","384","8","0","ServletRequest","request"
"Tomcat8","384","8","1","ServletResponse","response"
"Tomcat8","384","8","2","FilterChain","chain"
"Tomcat8","384","11","0","HttpServletResponse","response"
"Tomcat8","384","11","1","String","encoding"
"Tomcat8","384","12","0","String","contentType"
"Tomcat8","384","13","0","String","name"
"Tomcat8","384","13","1","String","value"
"Tomcat8","384","14","0","String","name"
"Tomcat8","384","14","1","String","value"
"Tomcat8","384","15","0","String","charset"
"Tomcat8","386","13","0","ServletRequest","servletRequest"
"Tomcat8","386","13","1","ServletResponse","servletResponse"
"Tomcat8","386","13","2","FilterChain","filterChain"
"Tomcat8","386","15","0","String","name"
"Tomcat8","386","15","1","String","defaultValue"
"Tomcat8","386","16","0","HttpServletRequest","request"
"Tomcat8","386","16","1","HttpServletResponse","response"
"Tomcat8","386","16","2","FilterChain","filterChain"
"Tomcat8","386","17","0","HttpServletRequest","request"
"Tomcat8","386","17","1","HttpServletResponse","response"
"Tomcat8","386","17","2","FilterChain","filterChain"
"Tomcat8","386","18","0","HttpServletRequest","request"
"Tomcat8","386","18","1","HttpServletResponse","response"
"Tomcat8","386","18","2","FilterChain","filterChain"
"Tomcat8","386","19","0","HttpServletRequest","request"
"Tomcat8","386","19","1","HttpServletResponse","response"
"Tomcat8","386","19","2","FilterChain","filterChain"
"Tomcat8","386","20","0","HttpServletRequest","request"
"Tomcat8","386","20","1","HttpServletResponse","response"
"Tomcat8","386","21","0","HttpServletRequest","request"
"Tomcat8","386","21","1","CORSRequestType","corsRequestType"
"Tomcat8","386","22","0","Collection","elements"
"Tomcat8","386","22","1","String","joinSeparator"
"Tomcat8","386","23","0","HttpServletRequest","request"
"Tomcat8","386","24","0","String","contentType"
"Tomcat8","386","25","0","String","origin"
"Tomcat8","386","26","0","String","allowedOrigins"
"Tomcat8","386","26","1","String","allowedHttpMethods"
"Tomcat8","386","26","2","String","allowedHttpHeaders"
"Tomcat8","386","26","3","String","exposedHeaders"
"Tomcat8","386","26","4","String","supportsCredentials"
"Tomcat8","386","26","5","String","preflightMaxAge"
"Tomcat8","386","26","6","String","decorateRequest"
"Tomcat8","386","27","0","String","data"
"Tomcat8","386","36","0","ObjectInputStream","ois"
"Tomcat8","387","6","0","String","entryPoints"
"Tomcat8","387","7","0","int","nonceCacheSize"
"Tomcat8","387","8","0","String","parameterName"
"Tomcat8","387","9","0","FilterConfig","filterConfig"
"Tomcat8","387","10","0","ServletRequest","request"
"Tomcat8","387","10","1","ServletResponse","response"
"Tomcat8","387","10","2","FilterChain","chain"
"Tomcat8","387","15","0","HttpServletResponse","response"
"Tomcat8","387","15","1","String","nonceRequestParameterName"
"Tomcat8","387","15","2","String","nonce"
"Tomcat8","387","16","0","String","url"
"Tomcat8","387","17","0","String","url"
"Tomcat8","387","18","0","String","url"
"Tomcat8","387","21","0","int","cacheSize"
"Tomcat8","387","22","0","T","key"
"Tomcat8","387","23","0","T","key"
"Tomcat8","388","8","0","int","denyStatus"
"Tomcat8","388","9","0","String","randomClass"
"Tomcat8","388","10","0","FilterConfig","filterConfig"
"Tomcat8","388","13","0","HttpServletRequest","request"
"Tomcat8","389","17","0","String","commaDelimitedInts"
"Tomcat8","389","18","0","String","commaDelimitedStrings"
"Tomcat8","389","19","0","String","str"
"Tomcat8","389","19","1","String","searchStr"
"Tomcat8","389","20","0","int[]","ints"
"Tomcat8","389","21","0","String","str"
"Tomcat8","389","22","0","String","str"
"Tomcat8","389","23","0","String","string"
"Tomcat8","389","23","1","String","prefix"
"Tomcat8","389","24","0","String","str"
"Tomcat8","389","24","1","String","separator"
"Tomcat8","389","28","0","ServletRequest","request"
"Tomcat8","389","28","1","ServletResponse","response"
"Tomcat8","389","28","2","FilterChain","chain"
"Tomcat8","389","32","0","HttpServletRequest","request"
"Tomcat8","389","32","1","XHttpServletResponse","response"
"Tomcat8","389","33","0","ExpiresConfiguration","configuration"
"Tomcat8","389","33","1","XHttpServletResponse","response"
"Tomcat8","389","36","0","FilterConfig","filterConfig"
"Tomcat8","389","37","0","HttpServletRequest","request"
"Tomcat8","389","37","1","XHttpServletResponse","response"
"Tomcat8","389","38","0","HttpServletRequest","request"
"Tomcat8","389","38","1","XHttpServletResponse","response"
"Tomcat8","389","39","0","String","inputLine"
"Tomcat8","389","40","0","ExpiresConfiguration","defaultExpiresConfiguration"
"Tomcat8","389","41","0","int[]","excludedResponseStatusCodes"
"Tomcat8","389","42","0","Map","expiresConfigurationByContentType"
"Tomcat8","389","46","0","int","amount"
"Tomcat8","389","46","1","DurationUnit","unit"
"Tomcat8","389","58","0","int","calendarField"
"Tomcat8","389","62","0","StartingPoint","startingPoint"
"Tomcat8","389","62","1","List","durations"
"Tomcat8","389","75","0","HttpServletRequest","request"
"Tomcat8","389","75","1","HttpServletResponse","response"
"Tomcat8","389","76","0","String","name"
"Tomcat8","389","76","1","long","date"
"Tomcat8","389","77","0","String","name"
"Tomcat8","389","77","1","String","value"
"Tomcat8","389","85","0","String","name"
"Tomcat8","389","85","1","long","date"
"Tomcat8","389","86","0","String","name"
"Tomcat8","389","86","1","String","value"
"Tomcat8","389","87","0","boolean","writeResponseBodyStarted"
"Tomcat8","389","91","0","PrintWriter","out"
"Tomcat8","389","91","1","HttpServletRequest","request"
"Tomcat8","389","91","2","XHttpServletResponse","response"
"Tomcat8","389","92","0","char","c"
"Tomcat8","389","93","0","CharSequence","csq"
"Tomcat8","389","94","0","CharSequence","csq"
"Tomcat8","389","94","1","int","start"
"Tomcat8","389","94","2","int","end"
"Tomcat8","389","98","0","boolean","b"
"Tomcat8","389","99","0","char","c"
"Tomcat8","389","100","0","char[]","s"
"Tomcat8","389","101","0","double","d"
"Tomcat8","389","102","0","float","f"
"Tomcat8","389","103","0","int","i"
"Tomcat8","389","104","0","long","l"
"Tomcat8","389","105","0","Object","obj"
"Tomcat8","389","106","0","String","s"
"Tomcat8","389","107","0","Locale","l"
"Tomcat8","389","107","1","String","format"
"Tomcat8","389","107","2","Object","args"
"Tomcat8","389","108","0","String","format"
"Tomcat8","389","108","1","Object","args"
"Tomcat8","389","110","0","boolean","x"
"Tomcat8","389","111","0","char","x"
"Tomcat8","389","112","0","char[]","x"
"Tomcat8","389","113","0","double","x"
"Tomcat8","389","114","0","float","x"
"Tomcat8","389","115","0","int","x"
"Tomcat8","389","116","0","long","x"
"Tomcat8","389","117","0","Object","x"
"Tomcat8","389","118","0","String","x"
"Tomcat8","389","119","0","char[]","buf"
"Tomcat8","389","120","0","char[]","buf"
"Tomcat8","389","120","1","int","off"
"Tomcat8","389","120","2","int","len"
"Tomcat8","389","121","0","int","c"
"Tomcat8","389","122","0","String","s"
"Tomcat8","389","123","0","String","s"
"Tomcat8","389","123","1","int","off"
"Tomcat8","389","123","2","int","len"
"Tomcat8","389","127","0","ServletOutputStream","servletOutputStream"
"Tomcat8","389","127","1","HttpServletRequest","request"
"Tomcat8","389","127","2","XHttpServletResponse","response"
"Tomcat8","389","131","0","boolean","b"
"Tomcat8","389","132","0","char","c"
"Tomcat8","389","133","0","double","d"
"Tomcat8","389","134","0","float","f"
"Tomcat8","389","135","0","int","i"
"Tomcat8","389","136","0","long","l"
"Tomcat8","389","137","0","String","s"
"Tomcat8","389","139","0","boolean","b"
"Tomcat8","389","140","0","char","c"
"Tomcat8","389","141","0","double","d"
"Tomcat8","389","142","0","float","f"
"Tomcat8","389","143","0","int","i"
"Tomcat8","389","144","0","long","l"
"Tomcat8","389","145","0","String","s"
"Tomcat8","389","146","0","byte[]","b"
"Tomcat8","389","147","0","byte[]","b"
"Tomcat8","389","147","1","int","off"
"Tomcat8","389","147","2","int","len"
"Tomcat8","389","148","0","int","b"
"Tomcat8","389","150","0","WriteListener","listener"
"Tomcat8","390","4","0","ServletRequest","request"
"Tomcat8","390","4","1","ServletResponse","response"
"Tomcat8","390","4","2","FilterChain","chain"
"Tomcat8","390","5","0","ServletRequest","request"
"Tomcat8","391","4","0","FilterConfig","filterConfig"
"Tomcat8","392","20","0","FilterConfig","filterConfig"
"Tomcat8","392","21","0","ServletRequest","request"
"Tomcat8","392","21","1","ServletResponse","response"
"Tomcat8","392","21","2","FilterChain","chain"
"Tomcat8","392","25","0","boolean","hstsEnabled"
"Tomcat8","392","27","0","int","hstsMaxAgeSeconds"
"Tomcat8","392","29","0","boolean","hstsIncludeSubDomains"
"Tomcat8","392","31","0","boolean","hstsPreload"
"Tomcat8","392","33","0","boolean","antiClickJackingEnabled"
"Tomcat8","392","35","0","String","antiClickJackingOption"
"Tomcat8","392","38","0","boolean","blockContentTypeSniffingEnabled"
"Tomcat8","392","39","0","String","antiClickJackingUri"
"Tomcat8","392","41","0","boolean","xssProtectionEnabled"
"Tomcat8","392","47","0","String","headerValue"
"Tomcat8","393","3","0","ServletRequest","request"
"Tomcat8","393","3","1","ServletResponse","response"
"Tomcat8","393","3","2","FilterChain","chain"
"Tomcat8","394","7","0","String","input"
"Tomcat8","394","9","0","String","input"
"Tomcat8","394","11","0","ServletRequest","request"
"Tomcat8","394","11","1","ServletResponse","response"
"Tomcat8","394","11","2","FilterChain","chain"
"Tomcat8","394","13","0","String","property"
"Tomcat8","394","14","0","ServletResponse","response"
"Tomcat8","394","15","0","String","input"
"Tomcat8","394","15","1","List","target"
"Tomcat8","395","3","0","ServletRequest","request"
"Tomcat8","395","3","1","ServletResponse","response"
"Tomcat8","395","3","2","FilterChain","chain"
"Tomcat8","396","20","0","String","commaDelimitedStrings"
"Tomcat8","396","21","0","List","stringList"
"Tomcat8","396","36","0","HttpServletRequest","request"
"Tomcat8","396","36","1","HttpServletResponse","response"
"Tomcat8","396","36","2","FilterChain","chain"
"Tomcat8","396","37","0","String","protocolHeaderValue"
"Tomcat8","396","38","0","XForwardedRequest","xrequest"
"Tomcat8","396","38","1","int","defaultPort"
"Tomcat8","396","39","0","ServletRequest","request"
"Tomcat8","396","39","1","ServletResponse","response"
"Tomcat8","396","39","2","FilterChain","chain"
"Tomcat8","396","53","0","boolean","changeLocalName"
"Tomcat8","396","54","0","boolean","changeLocalPort"
"Tomcat8","396","55","0","int","httpServerPort"
"Tomcat8","396","56","0","int","httpsServerPort"
"Tomcat8","396","57","0","String","internalProxies"
"Tomcat8","396","58","0","String","hostHeader"
"Tomcat8","396","59","0","String","portHeader"
"Tomcat8","396","60","0","String","protocolHeader"
"Tomcat8","396","61","0","String","protocolHeaderHttpsValue"
"Tomcat8","396","62","0","String","proxiesHeader"
"Tomcat8","396","63","0","String","remoteIpHeader"
"Tomcat8","396","64","0","boolean","requestAttributesEnabled"
"Tomcat8","396","65","0","String","trustedProxies"
"Tomcat8","396","66","0","boolean","enableLookups"
"Tomcat8","396","67","0","ObjectInputStream","ois"
"Tomcat8","396","77","0","HttpServletRequest","request"
"Tomcat8","396","78","0","String","name"
"Tomcat8","396","79","0","String","name"
"Tomcat8","396","80","0","String","name"
"Tomcat8","396","82","0","String","name"
"Tomcat8","396","83","0","String","name"
"Tomcat8","396","92","0","String","name"
"Tomcat8","396","93","0","String","name"
"Tomcat8","396","93","1","String","value"
"Tomcat8","396","94","0","String","localName"
"Tomcat8","396","95","0","int","localPort"
"Tomcat8","396","96","0","String","remoteAddr"
"Tomcat8","396","97","0","String","remoteHost"
"Tomcat8","396","98","0","String","scheme"
"Tomcat8","396","99","0","boolean","secure"
"Tomcat8","396","100","0","String","serverName"
"Tomcat8","396","101","0","int","serverPort"
"Tomcat8","397","7","0","ServletRequest","request"
"Tomcat8","397","7","1","ServletResponse","response"
"Tomcat8","397","7","2","FilterChain","chain"
"Tomcat8","397","8","0","String","attribute"
"Tomcat8","397","8","1","String","value"
"Tomcat8","397","10","0","ObjectInputStream","ois"
"Tomcat8","398","7","0","String","allow"
"Tomcat8","398","9","0","String","deny"
"Tomcat8","398","11","0","int","denyStatus"
"Tomcat8","398","12","0","ServletRequest","request"
"Tomcat8","398","12","1","ServletResponse","response"
"Tomcat8","398","12","2","FilterChain","chain"
"Tomcat8","398","14","0","String","property"
"Tomcat8","398","14","1","ServletRequest","request"
"Tomcat8","398","14","2","ServletResponse","response"
"Tomcat8","398","14","3","FilterChain","chain"
"Tomcat8","398","15","0","String","property"
"Tomcat8","398","16","0","ServletResponse","response"
"Tomcat8","399","7","0","FilterConfig","filterConfig"
"Tomcat8","399","8","0","ServletRequest","request"
"Tomcat8","399","8","1","ServletResponse","response"
"Tomcat8","399","8","2","FilterChain","chain"
"Tomcat8","399","14","0","String","pathsList"
"Tomcat8","399","23","0","HttpServletRequest","request"
"Tomcat8","399","23","1","HttpServletResponse","response"
"Tomcat8","399","24","0","HttpServletRequest","request"
"Tomcat8","399","24","1","HttpServletResponse","response"
"Tomcat8","399","25","0","String","reqNonce"
"Tomcat8","399","25","1","String","sessionNonce"
"Tomcat8","399","26","0","HttpServletRequest","request"
"Tomcat8","399","27","0","HttpServletRequest","request"
"Tomcat8","399","29","0","HttpServletRequest","request"
"Tomcat8","399","29","1","HttpServletResponse","response"
"Tomcat8","399","30","0","T","supplier"
"Tomcat8","399","30","1","String","key"
"Tomcat8","399","31","0","T","consumer"
"Tomcat8","399","31","1","String","key"
"Tomcat8","399","31","2","String","value"
"Tomcat8","400","2","0","ServletRequest","request"
"Tomcat8","400","2","1","ServletResponse","response"
"Tomcat8","400","2","2","FilterChain","chain"
"Tomcat8","401","4","0","String","encoding"
"Tomcat8","401","7","0","boolean","ignore"
"Tomcat8","401","9","0","ServletRequest","request"
"Tomcat8","401","9","1","ServletResponse","response"
"Tomcat8","401","9","2","FilterChain","chain"
"Tomcat8","401","11","0","ServletRequest","request"
"Tomcat8","402","7","0","ServletRequest","request"
"Tomcat8","402","7","1","ServletResponse","response"
"Tomcat8","402","7","2","FilterChain","chain"
"Tomcat8","402","8","0","HttpServletRequest","request"
"Tomcat8","404","3","0","String","description"
"Tomcat8","404","5","0","String","groupname"
"Tomcat8","404","9","0","Role","role"
"Tomcat8","404","10","0","Role","role"
"Tomcat8","404","11","0","Role","role"
"Tomcat8","405","5","0","CatalinaCluster","cluster"
"Tomcat8","405","8","0","long","rpcTimeout"
"Tomcat8","405","11","0","int","mapSendOptions"
"Tomcat8","405","14","0","boolean","terminateOnStartFailure"
"Tomcat8","405","17","0","long","accessTimeout"
"Tomcat8","405","18","0","String","ssoId"
"Tomcat8","405","18","1","Session","session"
"Tomcat8","405","19","0","String","ssoId"
"Tomcat8","405","19","1","Principal","principal"
"Tomcat8","405","19","2","String","authType"
"Tomcat8","405","19","3","String","username"
"Tomcat8","405","19","4","String","password"
"Tomcat8","405","20","0","String","ssoId"
"Tomcat8","405","21","0","Object","key"
"Tomcat8","405","21","1","Object","value"
"Tomcat8","406","3","0","String","ssoId"
"Tomcat8","407","9","0","String","host"
"Tomcat8","407","9","1","int","port"
"Tomcat8","407","10","0","String","host"
"Tomcat8","407","10","1","int","port"
"Tomcat8","408","7","0","String","host"
"Tomcat8","408","9","0","int","port"
"Tomcat8","408","14","0","String","group"
"Tomcat8","408","16","0","int","port"
"Tomcat8","408","18","0","int","ttl"
"Tomcat8","408","21","0","String","proxyList"
"Tomcat8","408","24","0","String","proxyURL"
"Tomcat8","408","27","0","LifecycleEvent","event"
"Tomcat8","409","7","0","HeartbeatListener","config"
"Tomcat8","409","8","0","String","mess"
"Tomcat8","411","2","0","HeartbeatListener","config"
"Tomcat8","411","3","0","String","mess"
"Tomcat8","412","9","0","HeartbeatListener","config"
"Tomcat8","412","10","0","String","mess"
"Tomcat8","412","11","0","int","i"
"Tomcat8","413","2","0","ClusterMessage","msg"
"Tomcat8","413","3","0","ClusterMessage","msg"
"Tomcat8","413","3","1","Member","dest"
"Tomcat8","413","4","0","ClusterMessage","msg"
"Tomcat8","413","4","1","Member","dest"
"Tomcat8","413","4","2","int","sendOptions"
"Tomcat8","413","8","0","Valve","valve"
"Tomcat8","413","9","0","ClusterListener","listener"
"Tomcat8","413","10","0","ClusterListener","listener"
"Tomcat8","413","11","0","ClusterDeployer","deployer"
"Tomcat8","413","14","0","String","name"
"Tomcat8","413","15","0","String","name"
"Tomcat8","413","15","1","Manager","manager"
"Tomcat8","413","17","0","Channel","channel"
"Tomcat8","414","4","0","String","contextName"
"Tomcat8","414","4","1","File","webapp"
"Tomcat8","414","5","0","String","contextName"
"Tomcat8","414","5","1","boolean","undeploy"
"Tomcat8","414","8","0","CatalinaCluster","cluster"
"Tomcat8","415","6","0","CatalinaCluster","cluster"
"Tomcat8","415","7","0","Serializable","msg"
"Tomcat8","415","7","1","Member","member"
"Tomcat8","415","8","0","Serializable","msg"
"Tomcat8","415","8","1","Member","member"
"Tomcat8","415","9","0","ClusterMessage","msg"
"Tomcat8","415","10","0","ClusterMessage","msg"
"Tomcat8","416","2","0","ClusterMessage","msg"
"Tomcat8","416","3","0","String","sessionId"
"Tomcat8","416","6","0","String","name"
"Tomcat8","416","8","0","CatalinaCluster","cluster"
"Tomcat8","416","9","0","byte[]","data"
"Tomcat8","416","10","0","byte[]","data"
"Tomcat8","416","10","1","int","offset"
"Tomcat8","416","10","2","int","length"
"Tomcat8","417","3","0","Member","member"
"Tomcat8","417","6","0","long","timestamp"
"Tomcat8","418","8","0","Member","member"
"Tomcat8","418","9","0","long","timestamp"
"Tomcat8","419","4","0","String","prefix"
"Tomcat8","419","5","0","Digester","digester"
"Tomcat8","420","3","0","boolean","primarySession"
"Tomcat8","421","3","0","CatalinaCluster","cluster"
"Tomcat8","422","8","0","int","mapSendOptions"
"Tomcat8","422","14","0","Object","key"
